Seed_ID,Seed_Name,Soil_Types,Plant_Category,Season,Watering,Fertilization_List,Fertilization_Time,Best_Growing_Areas,Temperature,Soil_Temperature,Precipitation,Soil_Moisture,Sunshine_Duration,Humid
42570,oenothera arizonica,"[""Sandy"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Arizona"",""New Mexico"",""Texas""]",25,20,300,0.3,3000,60
42571,oenothera avita,"[""Sandy"",""Loamy"",""Clay""]",Perennial,"[""Late Spring"",""Summer"",""Early Autumn""]",Every 3 days,"[""Nitrogen-rich fertilizers"",""Phosphorus-based fertilizers""]",Every 4 weeks,"[""North America"",""Europe"",""Asia""]",15,17.5,650,0.4,4000,80
42572,oenothera deltoides,"[""Well-drained"",""Sandy"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""NPK 10-10-10"",""Organic compost""]",6,"[""North America"",""Europe"",""Asia""]",25,20,500,0.4,30000,60
42573,oenothera arida,"[""Sandy Loam"",""Clay Loam""]",Flowering Plant,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwestern United States"",""Northern Mexico""]",27.5,22.5,150,0.2,15000,60
42574,gaura macrocarpa,"[""Well-drained soil"",""Sandy soil""]",Perennial,"[""Spring"",""Summer""]",Every 2 days,"[""General purpose fertilizer"",""Slow-release fertilizer""]",Every 4 weeks,"[""North America"",""Europe""]",20,20,750,0.3,21600,70
42575,oenothera biennis,"[""Loam"",""Clay"",""Sandy""]",Biennial,"[""Late spring"",""Summer""]",48,"[""NPK"",""Organic""]",4,"[""North America"",""Europe""]",17.5,15,750,0.225,30000,70
42576,oenothera muricata,"[""Sandy loam"",""Loamy sand"",""Silt loam""]",Flowering plant,"[""Start of summer"",""Late spring"",""Early autumn""]",12 hours interval,"[""NPK 10-10-10"",""Bone meal"",""Compost""]",4 weeks interval,"[""North America"",""Europe"",""Asia""]",22.5,20,750,0.2,30000,70
42577,oenothera pycnocarpa,"[""Sandy loam"",""Loamy sand"",""Silty loam""]",Perennial,"[""Spring"",""Summer"",""Fall""]",48,"[""NPK 10-10-10"",""Compost""]",6,"[""California"",""New Mexico"",""Arizona""]",17.5,20,400,0.25,21600,60
42578,oenothera boquillensis,"[""Sandy"",""Loamy""]",Flowering Plant,"[""Late spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwestern United States"",""Mexico""]",27.5,22.5,400,0.2,30000,60
42579,gaura boquillensis,"[""Sandy loam"",""Loamy sand"",""Silty loam""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",8,"[""Southwestern United States"",""Northern Mexico""]",20,20,650,0.3,20000,70
42580,oenothera brachycarpa,"[""Sandy loam"",""Clay loam"",""Silt loam""]",Flowering plant,"[""Late spring"",""Summer""]",2,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4,"[""North America"",""South America"",""Europe""]",22.5,17.5,350,0.3,4000,80
42581,lavauxia brachycarpa,"[""Loamy"",""Sandy"",""Silty""]",Herbaceous Plant,"[""Spring"",""Summer""]",12,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Mediterranean region"",""Central Asia"",""Southwest USA""]",17.5,20,400,0.3,3000,60
42582,megapterium brachycarpum,"[""Sandy loam"",""Clay loam"",""Silt loam""]",Flowering Plant,"[""Year-round""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Tropical rainforests"",""Subtropical regions""]",25,20,1500,0.3,22000,70
42583,oenothera caespitosa,"[""Sandy loam"",""Silty loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer"",""Fall""]",2-3 hours interval,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4-6 weeks interval,"[""North America"",""Europe"",""Asia""]",15,20,350,0.2,25000,80
42584,oenothera cespitosa,"[""sandy loam"",""clay loam"",""silt loam""]",flower,"[""late spring"",""summer"",""early fall""]",48,"[""nitrogen"",""phosphorus"",""potassium""]",4,"[""temperate regions"",""mountainous areas"",""prairies""]",20,15,350,0.45,30000,60
42585,oenothera canescens,"[""Sandy loam"",""Loamy sand"",""Silty clay""]",Flowering Plant,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""South America"",""Europe""]",20,20,550,0.35,15000,70
42586,gaurella canescens,"[""Loam"",""Sandy Loam"",""Clay""]",Flowering Plant,"[""Spring"",""Summer""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwest United States"",""Mexico"",""Central America""]",25,20,650,0.3,8000,60
42587,oenothera calcicola,"[""Clay"",""Loam"",""Sandy""]",Herbaceous perennial,"[""Spring"",""Summer""]",05-Mar,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Eastern Australia"",""Southern Europe"",""Southwestern United States""]",20,25,400,0.25,40000,70
42588,gaura calcicola,"[""Sandy loam"",""Loam"",""Clay loam""]",Perennial,"[""Late spring"",""Summer"",""Early fall""]",Once every 2 days,"[""NPK 10-10-10"",""Organic compost""]",Every 4 weeks,"[""Full sun"",""Well-drained soil""]",20,15,600,0.3,20000,60
42589,oenothera cavernae,"[""Sandy"",""Loamy""]",Flowering Plant,"[""Spring"",""Summer""]",03-Feb,"[""Compost"",""Organic Fertilizer""]",6,"[""Southwestern United States"",""Mexico""]",20,20,400,0.3,22000,70
42590,pachylophis caespitosus,"[""Sandy"",""Loamy""]",Unknown,"[""Spring"",""Summer""]",6,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Desert"",""Grassland""]",25,30,350,0.2,22000,60
42592,pachylophis montanus,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Snake Plant,"[""Year-round""]",10-Jul,"[""Nitrogen-based fertilizer"",""Potassium-based fertilizer""]",4,"[""Tropical regions"",""Subtropical regions""]",21.5,24,750,0.45,22000,70
42593,oemleria cerasiformis,"[""Well-drained"",""Sandy loam""]",Shrub,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release fertilizer""]",12,"[""Pacific Northwest"",""California"",""British Columbia""]",15,15,1000,0.3,25000,80
42594,nuttallia cerasiformis,"[""Loam"",""Sandy"",""Clay""]",Flowering Tree,"[""Spring"",""Summer""]",12,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",17.5,15,1000,0.45,10800,80
42595,osmaronia cerasiformis,"[""Sandy"",""Loamy"",""Clay""]",Fruit,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Temperate"",""Mediterranean"",""Subtropical""]",17.5,15,650,0.3,4000,70
42596,oeceoclades maculata,"[""Well-drained soil"",""Loamy soil""]",Orchid,"[""All year round""]",Every 2-3 days,"[""Orchid fertilizer"",""Nitrogen-rich fertilizer""]",Every 4-6 weeks,"[""Tropical rainforests"",""Subtropical regions""]",21.5,25,1500,0.4,22000,80
42597,oenothera cinerea,"[""Sandy"",""Loamy""]",Flower,"[""Spring"",""Summer""]",2,"[""NPK"",""Compost""]",4,"[""North America"",""Europe"",""Asia""]",20,17.5,400,0.225,25000,60
42598,gaura cinerea,"[""Sandy loam"",""Silt loam"",""Clay loam""]",Perennial,"[""Late spring"",""Summer"",""Early autumn""]",Every 2 days,"[""Nitrogen-based"",""Phosphorous-based"",""Potassium-based""]",Every 4 weeks,"[""North America"",""Europe"",""Asia""]",24,17.5,650,0.325,2500,60
42599,gaura villosa,"[""Loam"",""Sandy Loam"",""Clay""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",08-Apr,"[""North America"",""Europe"",""Asia""]",22.5,17.5,750,0.3,30000,70
42600,oenothera clelandii,"[""Sandy loam"",""Clay loam"",""Silt loam""]",Perennial,"[""Late spring"",""Summer""]",2,"[""NPK 10-10-10"",""Compost""]",4,"[""South Australia"",""Victoria"",""New South Wales""]",20,15,750,0.45,180000,70
42601,oenothera rhombipetala,"[""Loam"",""Sandy Loam"",""Clay""]",Flowering Plant,"[""Spring"",""Summer""]",48,"[""NPK 10-10-10"",""Organic Compost""]",4,"[""United States"",""Mexico"",""Canada""]",20,15,500,0.3,4000,60
42602,oenothera coloradensis,"[""Sandy loam"",""Loamy sand"",""Silt loam""]",Wildflower,"[""Late spring"",""Summer""]",03-Feb,"[""Slow-release granular fertilizer"",""Organic compost""]",4,"[""Colorado"",""Utah"",""Arizona""]",17.5,22.5,400,0.3,30000,60
42603,gaura neomexicana,"[""Sandy Loam"",""Clay Loam"",""Silt Loam""]",Perennial,"[""Late Spring"",""Summer"",""Early Fall""]",4-6 hours interval,"[""NPK 10-10-10"",""Organic compost""]",4-6 weeks interval,"[""Southwestern United States"",""Northern Mexico""]",22.5,22.5,450,0.3,3000,70
42604,oenothera coronopifolia,"[""Sandy loam"",""Loam""]",Flowering Plant,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Semi-arid regions"",""Mediterranean climates""]",22.5,17.5,350,0.2,22000,70
42605,oenothera coryi,"[""Sandy loam"",""Silt loam"",""Clay loam""]",Flowering plant,"[""Spring"",""Summer""]",24,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4,"[""Texas"",""Oklahoma"",""Arkansas""]",27.5,25,500,0.3,4000,60
42606,oenothera cordata,"[""Sandy loam"",""Loamy sand"",""Silty loam""]",Flowering plant,"[""Late spring"",""Summer"",""Early autumn""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",17.5,20,750,0.3,36000,70
42607,oenothera bifrons,"[""Loam"",""Sandy Loam"",""Clay""]",Flowering Plant,"[""Late Spring"",""Summer""]",03-Feb,"[""NPK 10-10-10"",""Organic compost""]",4,"[""North America"",""Europe"",""Asia""]",20,15,750,0.3,30000,60
42608,oenothera curtissii,"[""Sandy"",""Loamy""]",Perennial,"[""Late spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-rich fertilizer"",""Phosphorus-rich fertilizer""]",4 weeks interval,"[""Southeastern United States"",""Texas"",""Florida""]",25,20,500,0.3,500,60
42609,raimannia curtissii,"[""Well-drained soil"",""Loamy soil""]",Ornamental plant,"[""Spring"",""Summer""]",03-Feb,"[""Slow-release fertilizer"",""Liquid fertilizer""]",4,"[""Tropical regions"",""Subtropical regions""]",20,20,750,0.4,28000,70
42610,oenothera curtiflora,"[""Sandy"",""Loamy""]",Perennial plant,"[""Spring"",""Summer""]",2,"[""Nitrogen"",""Phosphorus""]",4,"[""North America"",""Europe""]",20,20,500,0.3,20000,70
42611,gaura mollis,"[""Loamy"",""Sandy"",""Clay""]",Perennial,"[""Spring"",""Summer""]",Once every 2 days,"[""Nitrogen-based"",""Potassium-based""]",4,"[""North America"",""Europe"",""Asia""]",22.5,20,650,0.25,30000,60
42612,gaura parviflora,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",21.5,20,500,0.3,22000,60
42613,oenothera demareei,"[""Sandy loam"",""Loamy sand""]",Flowering Plant,"[""Spring"",""Summer""]",48,"[""NPK 10-10-10"",""Organic compost""]",4,"[""North America"",""Europe""]",20,15,750,0.2,20000,60
42614,gaura demareei,"[""Well-drained sandy loam"",""Loamy soil"",""Sandy soil""]",Perennial,"[""Spring"",""Summer"",""Autumn""]",2-3 hours interval,"[""Nitrogen-based fertilizer"",""Phosphorus-rich fertilizer""]",4 weeks interval,"[""Full sun areas"",""Mild climate regions""]",20,15,650,0.3,7200,70
42615,oenothera kleinii,"[""Sandy"",""Loamy"",""Clayey""]",Flowering,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen-rich fertilizer"",""Phosphorus-rich fertilizer""]",4,"[""Semi-arid regions"",""Grasslands"",""Open fields""]",20,15,650,0.3,30000,60
42616,oedipodium,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Unknown,"[""Start of Spring""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Temperate regions"",""Mediterranean climates""]",22.5,17.5,750,0.3,30000,60
42617,oenothera drummondii,"[""Sandy loam"",""Loamy sand"",""Silt loam""]",Perennial,"[""Late spring"",""Early summer""]",03-Feb,"[""Organic compost"",""Liquid fertilizer""]",4,"[""Southwestern United States"",""Mexico"",""Central America""]",20,25,450,0.3,12000,60
42618,raimannia drummondii,"[""Sandy loam"",""Loamy sand""]",Herbaceous,"[""Late spring"",""Summer"",""Early fall""]",2-3 hours interval,"[""Nitrogen-rich fertilizer"",""Phosphorus-rich fertilizer""]",4 weeks interval,"[""Southwestern United States"",""Northern Mexico""]",25,20,600,0.3,22000,70
42619,oenothera elata,"[""Sandy"",""Loamy""]",Wildflower,"[""Spring"",""Summer""]",8,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe""]",20,20,750,0.3,24000,60
42620,oenothera hookeri,"[""Sandy"",""Loam""]",Flowering Plant,"[""Summer""]",12,"[""NPK 12-12-12"",""Organic compost""]",4,"[""Rocky Mountains"",""Pacific Northwest"",""Great Basin""]",20,15,500,0.3,20000,60
42621,oenothera ornata,"[""Loam"",""Sandy soil"",""Clay soil""]",Flowering plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""NPK fertilizer"",""Organic compost""]",4-6 weeks interval,"[""North America"",""Europe"",""Asia""]",20,17.5,400,0.225,25000,60
42622,oenothera simsiana,"[""Loam"",""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",Every 3-4 days,"[""NPK fertilizers"",""Organic compost""]",Every 4-6 weeks,"[""Mediterranean"",""Temperate"",""Subtropical""]",20,15,600,0.25,7,60
42623,oenothera engelmannii,"[""Sandy"",""Loamy""]",Wildflower,"[""Late Spring"",""Summer"",""Early Fall""]",2-3 hours interval,"[""Nitrogen-based"",""Potassium-based""]",6 (weeks interval),"[""Southwestern United States"",""Northern Mexico""]",22.5,17.5,300,0.2,22000,70
42624,oenothera falfurriae,"[""Sandy loam"",""Loamy sand"",""Silty clay""]",Flowering plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""NPK"",""Organic compost""]",4 weeks interval,"[""South Texas"",""Coastal areas""]",25,20,750,0.3,30000,60
42625,oenothera filiformis,"[""Well-drained soil"",""Sandy soil""]",Flowering plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""NPK fertilizer"",""Organic compost""]",4-6 weeks interval,"[""Southwestern United States"",""Mexico""]",22.5,17.5,650,0.3,20000,70
42626,gaura biennis,"[""Sandy loam"",""Loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",3,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",4,"[""North America"",""Europe"",""Asia""]",20,15,650,0.3,23000,60
42627,gaura filiformis,"[""Sandy"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",8,"[""Organic compost"",""Slow-release fertilizer""]",4,"[""North America"",""Europe""]",22.5,22.5,750,0.3,2500,60
42628,gaura longiflora,"[""Loam"",""Sandy Loam""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",20,15,650,0.2,2500,60
42629,gaura pitcheri,"[""Loam"",""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer"",""Autumn""]",3 hours interval,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer"",""Potassium-based fertilizer""]",4 weeks interval,"[""North America"",""Europe"",""Asia""]",25,20,750,0.3,4000,60
42630,oenothera filipes,"[""Loam"",""Sandy""]",Flowering plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen"",""Potassium""]",4-6 (weeks interval),"[""North America"",""Europe""]",25,20,400,0.3,20000,60
42631,gaura filipes,"[""Sandy"",""Loamy"",""Clayey""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",06-Apr,"[""Full Sun"",""Well-drained soil""]",20,15,600,0.3,28000,70
42632,gaura michauxii,"[""Well-drained soil""]",Perennial,"[""Spring"",""Summer""]",3,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe""]",20,15,750,0.3,8000,60
42633,lavauxia flava,"[""Sandy loam"",""Clay loam"",""Loam""]",Flowering plant,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer"",""Potassium-based fertilizer""]",4,"[""Temperate regions"",""Mediterranean climates""]",20,15,650,0.3,20000,60
42634,lavauxia taraxacoides,"[""Loamy"",""Sandy""]",Flowering plant,"[""Late spring"",""Summer"",""Early autumn""]",12 hours interval,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4 weeks interval,"[""Mountainous regions"",""Alpine meadows""]",15,15,750,0.3,20000,60
42635,oenothera taraxacoides,"[""Well-drained"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""NPK 10-10-10"",""Compost""]",4,"[""North America"",""Europe""]",20,15,625,0.4,25000,70
42636,oenothera fruticosa,"[""Sandy"",""Loamy"",""Clayey""]",Flowering Plant,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",17.5,17.5,750,0.3,25000,70
42637,kneiffia allenii,"[""Sandy Loam"",""Silt Loam"",""Clay Loam""]",Flowering Plant,"[""Start of summer"",""Spring"",""Autumn""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical"",""Subtropical"",""Mediterranean""]",21.5,22.5,750,0.4,15000,70
42638,kneiffia arenicola,"[""Sandy Loam"",""Loamy Sand""]",Flowering Plant,"[""Spring"",""Summer""]",48 hours interval,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4 weeks interval,"[""Coastal regions"",""Sandy soils""]",17.5,17.5,750,0.3,25000,70
42639,kneiffia brevistipata,"[""Loam"",""Silt"",""Clay""]",Flowering Plant,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Temperate regions"",""Mountainous areas""]",22.5,17.5,650,0.3,20000,60
42640,kneiffia fruticosa,"[""Loam"",""Sandy loam""]",Shrub,"[""Spring"",""Summer""]",24,"[""NPK 10-10-10"",""Compost""]",4,"[""Europe"",""North America""]",17.5,20,750,0.3,2500,60
42641,kneiffia linearis,"[""Loam"",""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Europe"",""North America"",""Asia""]",25,20,750,0.35,4000,60
42643,kneiffia riparia,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Riverbanks"",""Wetlands""]",17.5,17.5,750,0.25,30000,70
42644,kneiffia semiglandulosa,"[""Loamy"",""Sandy"",""Clayey""]",Flowering Plant,"[""Late spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Mountainous regions"",""Temperate climates""]",20,15,250,0.3,20000,60
42645,kneiffia subglobosa,"[""Well-drained soil"",""Sandy loam""]",Flowering plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4 (weeks interval),"[""Mediterranean region"",""Coastal areas""]",22.5,20,900,0.25,20000,60
42646,oenothera arenicola,"[""Sandy"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""NPK fertilizers""]",4,"[""Coastal regions"",""Sand dunes""]",20,20,450,0.3,22000,70
42647,oenothera longipedicellata,"[""Loam"",""Sandy Loam"",""Silt Loam""]",Flowering Plant,"[""Late Spring"",""Summer"",""Early Fall""]",03-Feb,"[""NPK Fertilizer"",""Organic Compost""]",4,"[""North America"",""Europe"",""Asia""]",20,20,650,0.3,4000,70
42648,oenothera tetragona,"[""Sandy loam"",""Loamy sand"",""Silty loam""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""NPK"",""Compost""]",4,"[""North America"",""Europe"",""Asia""]",20,15,450,0.3,24000,60
42649,kneiffia glauca,"[""Loam"",""Sandy loam"",""Clay""]",Flowering Plant,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Europe"",""North America"",""Asia""]",22.5,17.5,750,0.3,25000,60
42651,kneiffia latifolia,"[""Loam"",""Sandy Loam"",""Clay""]",Flowering Plant,"[""Spring"",""Summer"",""Autumn""]",48,"[""Nitrogen-based fertilizer"",""Potassium-based fertilizer""]",4,"[""Temperate regions"",""Mediterranean regions"",""Subtropical regions""]",20,17.5,700,0.3,2500,70
42652,kneiffia tetragona,"[""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",2,"[""NPK 10-10-10"",""NPK 15-15-15""]",4,"[""Europe"",""North America""]",20,15,650,0.3,20000,80
42653,oenothera glauca,"[""Well-drained"",""Sandy"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",2,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",22.5,15,400,0.2,30000,70
42654,oenothera riparia,"[""Sandy loam"",""Loamy sand"",""Clay loam""]",Flowering plant,"[""Late spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",20,15,650,0.3,30000,60
42655,oenothera gaura,"[""Loam"",""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""United States"",""Mexico"",""Australia""]",25,20,400,0.3,30000,80
42656,oenothera glazioviana,"[""Sandy loam"",""Loamy sand""]",Perennial,"[""Late spring"",""Summer"",""Early fall""]",Every 3 days,"[""Nitrogen-based"",""Phosphorus-based""]",Every 4 weeks,"[""North America"",""Europe"",""Asia""]",22.5,17.5,600,0.3,22000,60
42657,oenothera erythrosepala,"[""Sandy loam"",""Loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",22.5,20,750,0.3,30000,70
42658,oenothera lamarckiana,"[""Loam"",""Sandy loam"",""Clay loam""]",Flowering plant,"[""Late spring"",""Summer""]",03-Feb,"[""NPK fertilizers"",""Organic compost""]",4,"[""North America"",""Europe"",""Asia""]",20,20,550,0.3,22000,70
