Name,Image URL 1,Description
Casper Pumpkin Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/c/a/casper_pumpkin.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleCutting / Cut Flowers, Kitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity105 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesExcellent for Drying & Crafts, Climbers & Vines, Edible ShapeOblate"
Cardinale Summer Crisp Lettuce Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/c/a/cardinale_summer_crisp_lettuce.webp,"More Information HarvestingHarvest when Mature, Cut & Come Again Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsCold Tolerant, Heat Tolerant, Easy to Grow, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity75 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf, Head"
Carbon Tomato Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/c/a/carbon_tomato.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Staking Recommended, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity80 Days Stem TypeBranching Stem Plant HardinessTender Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeRound"
Caraflex Cabbage Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/c/a/caraflex_cabbage.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Start Early for Transplants, Cold Tolerant Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity68 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeLeaf, Head"
Candy Onion Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/c/a/candy_onion.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity95 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesPatio Container Friendly, Edible ShapeBulb"
Candid Charm Cauliflower Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/c/a/candid_charm_cauliflower.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer Additional CharacteristicsStart Early for Transplants, Cold Tolerant, Heat Tolerant, Easy to Grow, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity60 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height16 - 20 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeHead"
Buttercrunch Lettuce Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/u/buttercrunch_lettuce.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsAAS (All-American Selections) Winner, Best Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Recommended for Winter Harvest, Start Early for Transplants, Cold Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun, Partial Sun Seed TypeHeirloom, Open Pollinated Days to Maturity65 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf, Head"
Butterbush Squash Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/u/butterbush_squash.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Start Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity85 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeElongated"
Butterbaby Squash Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/u/butterbaby_squash.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Excellent for Trellising Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Start Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity100 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeElongated, Oval"
Bumble Bee Sunrise Tomato Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/u/bumble_bee_sunrise_tomato.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Excellent for Trellising, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity70 Days Stem TypeBranching Stem Plant HardinessTender Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeCascading, Round"
Bumble Bee Purple Tomato Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/u/bumble_bee_purple_tomato.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Excellent for Trellising, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity70 Days Stem TypeBranching Stem Plant HardinessTender Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeRound"
Bumble Bee Pink Tomato Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/u/bumble_bee_pink_tomato.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Excellent for Trellising, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity70 Days Stem TypeBranching Stem Plant HardinessTender Plant Height31 - 40 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeCascading, Round"
Bright Yellow Swiss Chard Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/r/bright_yellow_swiss_chard.webp,"More Information HarvestingHarvest when Mature, Cut & Come Again Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow, Fast Growing, Slow to Bolt, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity60 Days Stem TypeBranching Stem Plant HardinessHardy Plant Height16 - 20 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf"
Bright Lights Swiss Chard Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/r/bright_lights_swiss_chard.webp,"More Information HarvestingHarvest when Mature, Cut & Come Again Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsAAS (All-American Selections) Winner, Best Suited for Spring & Fall Crop, Good for Overwintering, Cold Tolerant, Easy to Grow, Fast Growing, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to Maturity50 Days Stem TypeBranching Stem Plant HardinessHardy Plant Height16 - 20 inches Plant LifecycleBiennial Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Ornamental, Edible ShapeLeaf"
Breen Lettuce Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/r/breen_romain_lettuce.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile, Cut & Come Again Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Easy to Grow, Fast Growing, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity60 Days Stem TypeSingle Stem Plant HardinessTender Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesWindow Sill Garden Favorite, Patio Container Friendly, Edible ShapeLeaf, Head"
Brandywine Red Potato Leaf Tomato Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/r/brandywine_red_potato_leaf_tomato.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Staking Recommended, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity85 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesPatio Container Friendly, Edible ShapeOblate"
Brandywine Pink Potato Leaf Tomato Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/r/brandywine_pink_potato_leaf_tomato.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Excellent for Trellising, Staking Recommended, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity85 Days Stem TypeBranching Stem Plant HardinessTender Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeOblate"
Brandywine Black Tomato Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/r/brandywine_black_tomato.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Excellent for Trellising, Staking Recommended Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity85 Days Stem TypeBranching Stem Plant HardinessTender Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeOblate"
Box Car Willie Tomato Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/o/box_car_willie_tomato.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Excellent for Trellising, Staking Recommended Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity80 Days Stem TypeBranching Stem Plant HardinessTender Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeRound"
Boston Pickling Cucumber Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/o/boston_pickling_cucumber.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Excellent for Trellising, Grows Well in Containers Additional CharacteristicsHeat Tolerant, Easy to Grow, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun, Partial Sun Seed TypeHeirloom, Open Pollinated Days to Maturity60 Days Stem TypeBranching Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeElongated"
Bodacious RM Corn Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/o/bodacious_rm_corn.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsHeat Tolerant, Easy to Grow, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity75 Days Stem TypeSingle Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeElongated"
Blushed Butter Cos Lettuce Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/l/blushed_butter_cos_lettuce.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Cold Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity60 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeLeaf, Elongated, Head"
Blue Lake (Green Bush) Bean Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/l/blue_lake_beans.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Excellent for Trellising, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Cold Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity55 Days Stem TypeBranching Stem Plant HardinessTender Plant Height16 - 20 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant Plant UsesEdible ShapeSeeds - Bean"
